account_id,district_id,frequency,tenure_days,tx_count,tx_amount_mean,tx_amount_std,balance_mean,balance_min,balance_last,tx_count_per_year,has_loan,has_card,n_orders,order_amount_sum,n_inhabitants,n_muni_lt499,n_muni_500_1999,n_muni_2000_9999,n_muni_gt10000,n_cities,urban_ratio,avg_salary,unemp_95,unemp_96,n_entrepreneurs_per1000,crimes_95,crimes_96,churned
2256,48,POPLATEK MESICNE,1789,283,1932.3537102473497,1895.0195438498945,18605.404240282685,700.0,21594.2,57.77850754611515,0,0,1.0,3152.0,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0
8051,1,POPLATEK TYDNE,1788,353,9269.0,10689.073548286671,42776.35495750709,200.0,38354.4,72.11031879194631,1,0,1.0,4340.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2647,73,POPLATEK MESICNE,1787,349,4559.815759312321,5171.030178261611,42275.26389684813,400.0,86045.4,71.33310016787912,0,0,1.0,5303.0,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0
2241,6,POPLATEK MESICNE,1787,442,3373.58778280543,4542.836434153165,37414.24660633484,200.0,57587.2,90.34163402350308,0,0,3.0,7016.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
5622,70,POPLATEK MESICNE,1787,482,9905.292323651453,12906.553825916983,59910.30829875519,700.0,44958.6,98.51734750979296,1,1,3.0,13818.3,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
2884,1,POPLATEK MESICNE,1787,334,2713.1230538922155,2783.544726445324,38175.36347305389,1100.0,82519.6,68.26720761052043,0,0,1.0,3854.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1830,10,POPLATEK MESICNE,1787,300,4970.022,5255.555850371163,25494.265,1000.0,26014.0,61.31785114717404,0,0,1.0,7692.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
7753,74,POPLATEK MESICNE,1787,397,12022.333249370276,15526.053572406456,58025.97355163728,600.0,28969.6,81.14395635142698,1,1,1.0,2153.8,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
244,24,POPLATEK MESICNE,1787,451,1231.5294900221731,1537.9473057565926,37633.60354767184,800.0,46573.2,92.18116955791831,0,1,3.0,2648.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
1477,1,POPLATEK MESICNE,1787,287,1242.4783972125435,1255.5193671464965,17089.273519163762,3151.0,24845.2,58.66074426412983,0,0,1.0,2100.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
4240,50,POPLATEK MESICNE,1787,311,11572.608360128617,12815.160690014687,41580.79807073955,2866.2,8833.4,63.56617235590375,0,0,0.0,0.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
1006,6,POPLATEK MESICNE,1787,501,1040.1870259481038,1446.4887209831047,31525.795409181635,1000.0,37288.8,102.40081141578064,0,0,4.0,2491.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
830,74,POPLATEK MESICNE,1787,264,7836.797348484848,8389.004219617544,56059.49204545455,200.0,56511.8,53.959709009513155,0,1,0.0,0.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
9188,45,POPLATEK MESICNE,1787,504,3236.520238095238,4764.907510986715,28760.321428571428,800.0,30073.1,103.01398992725238,1,0,4.0,10591.3,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0
1965,57,POPLATEK PO OBRATU,1787,345,9717.267246376812,11570.344076151014,43690.03391304347,600.0,50547.1,70.51552881925015,0,0,1.0,9541.0,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0
1134,6,POPLATEK MESICNE,1786,386,4038.1165803108806,4543.746921630682,23867.12694300518,400.0,16124.6,78.93980963045912,0,0,2.0,7980.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
1601,10,POPLATEK MESICNE,1786,267,1706.5471910112358,1635.0566524702413,20545.74531835206,500.0,23498.8,54.60344344904816,0,0,1.0,2694.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
2861,38,POPLATEK MESICNE,1785,306,2226.652287581699,2261.5369049397764,24991.673856209152,300.0,16269.2,62.614285714285714,0,0,1.0,2613.0,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0
813,16,POPLATEK MESICNE,1785,327,4860.44250764526,5668.060508896559,35316.58623853211,1100.0,40812.9,66.91134453781513,1,0,1.0,2025.7,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0
2585,75,POPLATEK MESICNE,1785,285,6770.058596491228,7560.680979164658,31670.40947368421,1000.0,11460.3,58.3172268907563,0,0,0.0,0.0,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0
2220,16,POPLATEK MESICNE,1785,307,2313.3980456026056,2317.418404778607,22630.698697068405,1100.0,15426.6,62.81890756302521,0,0,1.0,2783.0,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0
2763,64,POPLATEK MESICNE,1784,404,14069.076485148516,15069.788951659544,55595.70668316832,200.0,105688.5,82.71356502242153,0,0,2.0,13671.2,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
2342,51,POPLATEK MESICNE,1784,284,1269.7577464788733,1298.153436804557,21532.878169014086,400.0,26316.7,58.14517937219731,0,0,1.0,2164.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
1944,72,POPLATEK MESICNE,1783,338,6682.918639053254,7323.5433593067255,36173.99852071006,700.0,41637.8,69.23976444195176,0,1,1.0,6741.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
1966,27,POPLATEK MESICNE,1783,351,7439.542165242165,8606.221280724107,41214.32079772079,900.0,51155.3,71.90283230510376,0,0,1.0,5569.0,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0
1801,46,POPLATEK MESICNE,1782,512,6957.28046875,9917.4199970228,35929.390234375,700.0,27180.9,104.94276094276094,1,0,4.0,13152.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
2543,68,POPLATEK MESICNE,1782,315,2153.013650793651,2379.5164290968282,36652.00126984127,1100.0,67147.7,64.56439393939394,0,0,1.0,2145.0,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
2293,31,POPLATEK MESICNE,1782,298,2622.4463087248323,3566.4893442000816,25172.087248322146,700.0,14394.5,61.07996632996633,0,0,1.0,2332.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
11013,1,POPLATEK TYDNE,1781,474,11173.048523206751,15222.227021120965,55819.75654008439,600.0,61324.7,97.2085906793936,1,1,3.0,14834.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2423,30,POPLATEK MESICNE,1781,347,1878.8118155619595,2011.7662958117262,18993.7265129683,400.0,15599.6,71.16325098259405,0,0,2.0,2811.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
142,51,POPLATEK MESICNE,1780,287,1812.391637630662,1794.159487905608,22095.535191637628,900.0,19754.1,58.891432584269666,0,0,1.0,1845.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
3424,74,POPLATEK MESICNE,1779,451,8021.7325942350335,11201.1521825104,56628.47494456763,900.0,87037.6,92.59569983136593,0,0,4.0,10085.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
539,13,POPLATEK PO OBRATU,1779,283,12053.156183745583,14287.820134360321,53389.153003533575,-1412.4,55597.1,58.10328836424958,0,1,0.0,0.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,1
979,21,POPLATEK MESICNE,1779,337,6658.543323442137,7439.362485440818,36724.57626112759,1000.0,34520.1,69.19013490725126,0,0,1.0,5354.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
3554,66,POPLATEK MESICNE,1779,353,2170.1144475920682,6187.179850408127,28746.995467422097,1100.0,42185.8,72.47512647554807,0,0,0.0,0.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0
3545,51,POPLATEK MESICNE,1778,315,8044.379047619047,8419.595498692193,39612.077460317465,900.0,35734.4,64.70964566929133,0,0,1.0,7358.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
3047,16,POPLATEK MESICNE,1778,281,1400.6362989323843,1488.0310553711943,20178.418505338075,600.0,19408.7,57.725112485939256,0,0,1.0,2316.0,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0
3374,21,POPLATEK MESICNE,1778,286,8604.418531468533,13053.616855984712,34194.15594405594,-7448.4,34333.8,58.75224971878515,0,0,0.0,0.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
96,68,POPLATEK MESICNE,1777,543,10347.64364640884,16831.289282563885,72866.60994475138,1100.0,52132.4,111.60987619583568,0,1,5.0,8160.1,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
461,30,POPLATEK MESICNE,1777,331,2153.4667673716012,2311.611454568489,36399.418731117825,600.0,45714.8,68.03474957794035,0,0,1.0,1530.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
3593,1,POPLATEK MESICNE,1777,388,5124.144587628866,6195.182711655687,34301.51932989691,200.0,26239.1,79.75070343275183,0,0,2.0,5510.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3026,24,POPLATEK MESICNE,1777,323,7999.860990712074,9019.730228755709,36605.10247678019,400.0,54466.1,66.39040517726505,0,0,1.0,8024.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
1054,10,POPLATEK MESICNE,1776,336,3703.602380952381,4024.374443832659,29650.554761904765,800.0,29745.2,69.10135135135135,0,0,1.0,4736.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
2433,71,POPLATEK MESICNE,1776,293,1791.1382252559727,1932.1739864756692,28399.39112627986,500.0,36150.6,60.258023648648646,0,0,1.0,1757.0,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980.0,4595,0
3691,50,POPLATEK MESICNE,1776,293,2566.7034129692834,2556.0936622364407,23547.748122866895,400.0,17691.3,60.258023648648646,0,0,1.0,3267.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
3787,70,POPLATEK MESICNE,1776,341,7658.1202346041055,8961.80946880746,48471.066568914954,800.0,55700.2,70.12964527027027,0,0,2.0,6360.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
128,2,POPLATEK MESICNE,1776,337,1974.2982195845698,4457.510772033472,39521.96320474777,300.0,54917.6,69.30701013513513,0,1,0.0,0.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
3168,39,POPLATEK MESICNE,1775,301,2358.0953488372093,2424.4122093499195,25602.027242524917,1000.0,34393.5,61.93816901408451,0,0,1.0,3292.0,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0
4937,12,POPLATEK MESICNE,1775,469,9304.607462686568,12884.74694487019,57364.43582089552,700.0,22016.1,96.50830985915492,1,0,3.0,9483.2,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0
2124,69,POPLATEK MESICNE,1775,393,6788.903562340967,8745.262753038423,47410.625190839695,500.0,59603.3,80.8694366197183,0,1,2.0,5494.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
322,1,POPLATEK MESICNE,1775,333,6309.836336336336,6785.340807177573,34820.288888888885,1000.0,27658.4,68.52295774647887,0,0,1.0,6550.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
4355,31,POPLATEK MESICNE,1774,345,2297.395362318841,5064.709412493641,25795.583478260873,800.0,31751.6,71.03227170236752,0,0,0.0,0.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
1678,1,POPLATEK MESICNE,1773,394,7375.5035532994925,9627.151932851493,47344.97842639594,200.0,31191.5,81.16666666666666,0,1,2.0,4730.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2396,2,POPLATEK MESICNE,1773,262,1810.4198473282443,1811.435535697507,22577.584732824427,500.0,23963.4,53.97377326565144,0,0,1.0,2548.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
1005,54,POPLATEK TYDNE,1772,340,12833.955,14460.166362058619,64517.44205882353,300.0,86032.6,70.08182844243792,0,0,2.0,11198.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
697,28,POPLATEK MESICNE,1772,331,8342.433836858007,9439.6040156773,51851.49697885197,200.0,57296.3,68.22672121896161,0,0,1.0,6372.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0
925,59,POPLATEK MESICNE,1772,310,7481.489677419354,8049.04049412966,41548.10032258064,500.0,40824.7,63.89813769751693,0,0,2.0,6463.0,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0
2110,64,POPLATEK MESICNE,1772,263,1319.973764258555,1289.8473855948434,21981.63536121673,600.0,20556.0,54.21035553047404,0,0,1.0,2050.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
1366,60,POPLATEK MESICNE,1771,441,2362.8308390022676,2970.7090018976755,26676.45804988662,900.0,29159.5,90.95158102766798,0,0,3.0,5084.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
1050,57,POPLATEK PO OBRATU,1771,350,9113.403142857143,10270.87513569449,43578.82028571428,1000.0,55022.9,72.18379446640316,0,0,1.0,5673.0,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0
3117,33,POPLATEK MESICNE,1771,272,2236.88125,2162.09009231473,19897.77573529412,900.0,23054.7,56.09712027103331,0,0,1.0,3570.0,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0
562,50,POPLATEK MESICNE,1770,368,3037.248641304348,6186.832306523629,35525.87663043478,300.0,32886.5,75.93898305084745,0,0,0.0,0.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
5369,54,POPLATEK MESICNE,1770,296,2739.9445945945945,3393.093887830352,23453.303716216218,-748.6,18538.6,61.08135593220339,0,0,0.0,0.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1
2242,7,POPLATEK TYDNE,1770,352,15499.253693181818,18161.5295308749,54154.64602272727,300.0,100627.2,72.63728813559321,0,1,1.0,5538.0,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,1
197,1,POPLATEK MESICNE,1770,309,8769.409708737865,9094.343428913511,40774.58090614887,800.0,64752.8,63.76398305084745,0,0,1.0,9454.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
496,69,POPLATEK MESICNE,1769,331,2427.762839879154,2345.376765076434,24397.58761329305,800.0,34690.9,68.34242509892594,0,0,1.0,3602.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
2,1,POPLATEK MESICNE,1769,393,6625.362340966921,7785.279824746091,35660.27913486005,1100.0,53890.2,81.14372526851328,1,0,2.0,10638.7,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
7401,1,POPLATEK MESICNE,1769,393,6635.966666666666,7780.135174454821,35449.364122137406,1100.0,49457.8,81.14372526851328,1,0,2.0,10638.7,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2486,1,POPLATEK MESICNE,1768,449,13290.202227171492,14871.307700870428,55904.03184855234,200.0,81160.0,92.75862556561086,1,0,1.0,2043.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
428,1,POPLATEK MESICNE,1768,292,2488.248287671233,2600.913473439684,30148.40136986301,200.0,55444.1,60.32409502262443,0,0,1.0,3987.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3651,23,POPLATEK MESICNE,1768,281,1997.1818505338078,2130.912505542301,26111.896797153026,800.0,41327.2,58.05161199095022,0,0,1.0,2728.0,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0
1775,17,POPLATEK MESICNE,1768,314,2525.561464968153,2617.8617792426653,22692.514968152867,900.0,23531.3,64.86906108597285,0,0,1.0,2343.0,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0
1688,70,POPLATEK MESICNE,1768,295,2112.2233898305085,2115.2774664883486,21427.02915254237,800.0,19335.0,60.94386312217194,0,0,1.0,2249.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
361,51,POPLATEK MESICNE,1768,387,7597.205426356589,10359.715866809893,54538.981136950904,600.0,66809.4,79.95008484162895,0,1,2.0,3329.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
1829,43,POPLATEK MESICNE,1768,310,3149.683225806452,3317.8072478802396,23611.336451612904,900.0,24152.7,64.0427036199095,0,0,1.0,3684.0,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0
1575,1,POPLATEK MESICNE,1768,291,2135.7955326460483,2117.8065637011878,20054.41615120275,900.0,20775.3,60.11750565610859,0,0,1.0,2998.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
9203,70,POPLATEK MESICNE,1768,443,12377.47584650113,13924.947097899592,59456.09887133183,-3167.1,44859.7,91.51908936651583,0,1,0.0,0.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
3008,72,POPLATEK MESICNE,1768,323,2385.685758513932,2635.487154405953,31699.94674922601,200.0,48098.9,66.72836538461537,0,0,1.0,2120.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
239,69,POPLATEK TYDNE,1766,482,9585.537966804979,13253.504655714038,58889.6531120332,300.0,77696.9,99.68884484711212,0,0,3.0,7189.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
3302,21,POPLATEK MESICNE,1765,448,1021.0267857142857,1296.4682400799313,29089.95111607143,700.0,47903.8,92.70934844192635,0,1,3.0,2005.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
415,25,POPLATEK MESICNE,1764,329,5138.666261398176,5477.516352825802,30256.598176291795,400.0,30498.4,68.12202380952381,0,0,1.0,8740.0,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822.0,2218,0
3513,20,POPLATEK MESICNE,1764,370,6416.872972972973,7605.941922901602,48523.58810810811,500.0,65408.3,76.61139455782313,0,0,2.0,6692.0,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0
4134,7,POPLATEK MESICNE,1764,365,10893.108493150685,13530.038198223783,47920.06356164383,500.0,32371.5,75.57610544217688,0,0,2.0,7103.0,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0
1077,14,POPLATEK MESICNE,1764,308,2691.5714285714284,6179.233026247381,36296.011688311686,1000.0,67198.1,63.773809523809526,0,1,0.0,0.0,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604.0,6295,0
1713,43,POPLATEK MESICNE,1764,268,2991.334328358209,8046.601071754191,26761.73544776119,700.0,28714.9,55.49149659863946,0,0,0.0,0.0,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0
1378,59,POPLATEK MESICNE,1763,492,6115.661991869919,9513.685448705082,62368.05589430894,1100.0,102122.4,101.93023255813954,0,1,4.0,5874.0,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0
2503,1,POPLATEK MESICNE,1762,304,4004.5812499999997,4065.9914361796464,32377.593421052632,600.0,31925.5,63.01702610669694,0,0,1.0,6279.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
559,46,POPLATEK MESICNE,1762,302,2141.1344370860925,2201.5874778586403,21339.42086092715,300.0,21835.5,62.60244040862656,0,0,1.0,2175.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
6555,38,POPLATEK TYDNE,1762,360,9492.216944444444,11876.521139829187,59401.36777777777,300.0,101359.2,74.62542565266743,1,0,1.0,5900.0,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0
744,42,POPLATEK MESICNE,1761,298,2150.5372483221477,2321.7478417770612,22172.608724832215,400.0,36147.3,61.80834752981261,0,0,1.0,2165.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
882,9,POPLATEK MESICNE,1761,324,4546.477777777778,5659.380660116358,28546.458024691357,300.0,29645.5,67.20102214650767,0,1,1.0,3306.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
86,54,POPLATEK MESICNE,1760,337,1068.6896142433236,1176.1079352415934,19771.260534124627,800.0,26714.0,69.93707386363637,0,0,2.0,2162.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
1126,56,POPLATEK MESICNE,1759,327,2097.032110091743,1936.8851306581269,37392.752293577985,1100.0,51150.0,67.900369528141,0,0,1.0,2791.0,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0
2666,49,POPLATEK MESICNE,1759,331,989.526586102719,1074.971370085342,17579.94833836858,600.0,18372.4,68.73095508811825,0,0,2.0,1934.0,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0
944,70,POPLATEK MESICNE,1759,340,6254.682941176471,6865.152035953631,43677.94794117647,16927.0,41309.3,70.59977259806709,0,0,1.0,5361.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
1545,1,POPLATEK MESICNE,1759,349,7220.22664756447,11959.929335758135,47947.67564469914,200.0,39638.7,72.46859010801592,0,0,2.0,3737.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
2453,1,POPLATEK MESICNE,1759,261,1399.4371647509577,1481.622495220776,21693.05593869732,400.0,26730.8,54.1957077885162,0,0,1.0,2190.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3734,43,POPLATEK MESICNE,1759,286,2471.7534965034965,3087.2692720047808,21736.57797202797,183.2,6141.2,59.38686753837408,0,0,0.0,0.0,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,1
3935,23,POPLATEK MESICNE,1759,495,5617.946666666667,7801.360403623895,38776.721616161616,1000.0,30488.5,102.78496304718591,0,0,5.0,11462.0,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0
396,21,POPLATEK MESICNE,1759,490,5869.021836734694,9010.506048404613,52027.76408163265,1000.0,37275.5,101.74673109721434,0,0,4.0,5882.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
2694,7,POPLATEK MESICNE,1759,388,5795.040979381443,6737.0759840857345,44798.80103092784,700.0,65058.9,80.5667993177942,1,0,2.0,11168.0,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0
4596,74,POPLATEK MESICNE,1758,291,9518.309621993127,12488.003955975464,46380.636426116835,-2735.9,59682.6,60.459470989761094,0,0,0.0,0.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1
2489,72,POPLATEK MESICNE,1758,287,2281.7094076655053,2318.799329820095,21762.65400696864,900.0,27764.2,59.628412969283275,0,0,1.0,3854.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
2895,19,POPLATEK MESICNE,1758,334,6766.558383233533,7517.770031108644,32906.41796407186,300.0,45920.1,69.39334470989762,0,0,1.0,5598.0,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0
317,76,POPLATEK MESICNE,1757,301,2231.7448504983386,2332.06387595803,25072.562126245848,800.0,28410.6,62.572709163346616,0,0,1.0,3068.0,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0
2555,53,POPLATEK MESICNE,1757,390,6104.810769230769,7543.258044710309,51553.46948717949,17580.9,70983.8,81.07427433124644,0,1,2.0,7725.0,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0
494,60,POPLATEK MESICNE,1756,401,9308.685286783042,12196.153961292795,48441.32019950124,400.0,35146.1,83.40845671981776,0,1,3.0,11564.6,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
2219,60,POPLATEK MESICNE,1756,404,15051.472772277228,15680.994607506449,68450.83094059405,400.0,55232.4,84.03246013667426,0,1,1.0,4103.8,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
2581,72,POPLATEK MESICNE,1756,344,7128.472093023255,8251.190884298547,46260.65261627907,500.0,61023.3,71.55239179954442,0,1,1.0,4769.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
112,6,POPLATEK MESICNE,1755,302,2519.11059602649,3445.448643795203,23472.896357615893,200.0,14522.6,62.85213675213675,0,0,1.0,2051.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
3674,38,POPLATEK MESICNE,1755,458,12079.698253275108,13947.117214057767,65280.489301310045,1000.0,42500.5,95.31880341880343,1,0,2.0,11471.7,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0
2039,44,POPLATEK MESICNE,1755,177,4256.370621468926,8692.774745496987,37651.83220338983,300.0,43446.8,36.83717948717949,0,1,0.0,0.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
2712,9,POPLATEK MESICNE,1755,301,2466.5269102990032,2563.7813601735675,25634.01727574751,400.0,22752.2,62.644017094017094,0,0,1.0,2976.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
395,1,POPLATEK MESICNE,1755,367,7422.931335149863,8779.705402243875,45403.49509536785,400.0,32900.7,76.37991452991453,0,0,3.0,8735.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2974,9,POPLATEK MESICNE,1754,285,2146.3498245614032,2357.688847284001,37207.5498245614,1100.0,43452.7,59.34791904218928,0,0,1.0,1546.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
123,21,POPLATEK MESICNE,1754,275,1965.256,1910.5601820569048,16988.018909090908,200.0,19195.9,57.265535917901936,0,0,1.0,3016.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
9640,1,POPLATEK MESICNE,1754,434,6394.935714285714,7037.742642841808,32874.105760368664,7055.3,57671.4,90.3754275940707,1,0,3.0,17868.3,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
